Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes
18472429,Chill 'N Grill,1,Faridabad,"3C-188, Opposite Bharat Optical, NIT, Faridabad",NIT,"NIT, Faridabad",77.2900667,28.3954463,North Indian,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18472418,Punjabi Restaurant,1,Faridabad,"3F/49, Sainik Colony Road, NIT, Faridabad",NIT,"NIT, Faridabad",77.2874809,28.3939512,"North Indian, Mughlai",500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
18472426,Standard Chicken Point,1,Faridabad,"3F/90, Sainik Colony Road, NIT Faridabad",NIT,"NIT, Faridabad",77.2875524,28.3940171,Mughlai,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
18450934,The Grillz & Gravy,1,Faridabad,"3G/1, NIT, Faridabad",NIT,"NIT, Faridabad",77.2922781,28.3982684,"North Indian, Chinese",400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
6025,Cakes 'n Bakes - Park Plaza,1,Faridabad,"Park Plaza, Sector 21 C, Sector 21, Faridabad","Park Plaza, Sector 21, Faridabad","Park Plaza, Sector 21, Faridabad, Faridabad",77.2969459,28.4292178,Bakery,1000,Indian Rupees(Rs.),No,No,No,No,3,3,Orange,Average,15
6013,Cafe Bite,1,Faridabad,"UGF 35, Parsvanath City Mall, Sector 12, Faridabad","Parsavnath City Mall, Sector 12, Faridabad","Parsavnath City Mall, Sector 12, Faridabad, Faridabad",77.3144487,28.383665,Cafe,500,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,19
8153,Cafe Light,1,Faridabad,"Shop 38, Upper Ground Floor, Parsvnath City Mall, Sector 12, Faridabad","Parsavnath City Mall, Sector 12, Faridabad","Parsavnath City Mall, Sector 12, Faridabad, Faridabad",77.3144877,28.3837046,"Cafe, Chinese, Fast Food",500,Indian Rupees(Rs.),No,No,No,No,2,2.8,Orange,Average,8
18471296,Little Cafe,1,Faridabad,"Shop 32, Upper Ground Floor, Parsvnath City Mall, Sector 12, Faridabad","Parsavnath City Mall, Sector 12, Faridabad","Parsavnath City Mall, Sector 12, Faridabad, Faridabad",77.3145373,28.3836738,"Fast Food, Beverages",300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18279477,Momo-Cha,1,Faridabad,"J-121, Near Lean Wolf Gym, Sector 10, Faridabad",Sector 10,"Sector 10, Faridabad",77.3291609,28.3754863,"North Indian, Chinese",450,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,20
18359331,Oregano India,1,Faridabad,"Shop 2661, Sector 7-10 Market, YMCA Road, Sector 10, Faridabad",Sector 10,"Sector 10, Faridabad",77.3266079,28.3689797,"Fast Food, Chinese, Italian",500,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,11
301151,Sagar Bakery,1,Faridabad,"938, 7-10 Chowk, YMCA Road, Sector 10, Faridabad",Sector 10,"Sector 10, Faridabad",77.3270132,28.3692291,Bakery,150,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,11
18204479,Smugglers,1,Faridabad,"Near Big Bus, Sector 9-10 Road, Sector 10, Faridabad",Sector 10,"Sector 10, Faridabad",77.329628,28.3702087,North Indian,450,Indian Rupees(Rs.),No,Yes,No,No,1,3.1,Orange,Average,7
2198,Welcome,1,Faridabad,"J140, Sector 10, Faridabad",Sector 10,"Sector 10, Faridabad",77.3288978,28.3777541,"North Indian, Chinese",700,Indian Rupees(Rs.),Yes,No,No,No,2,2.9,Orange,Average,13
18434243,Giani's,1,Faridabad,"Sector 10, Faridabad",Sector 10,"Sector 10, Faridabad",77.3270132,28.3692291,"Ice Cream, Desserts",400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18273628,Invitation,1,Faridabad,"Invitation Inn Banquet & Rooms, DLF Sector 10, Faridabad",Sector 10,"Sector 10, Faridabad",0,0,North Indian,700,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,3
18471262,New Dilight,1,Faridabad,"H - 147, Sector 10, Faridabad",Sector 10,"Sector 10, Faridabad",77.3295018,28.3730138,"North Indian, Mughlai, Chinese",500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
18258480,Chimney,1,Faridabad,"SCF 9, Near Bank of India, Sector 11, Faridabad",Sector 11,"Sector 11, Faridabad",77.319026,28.3725172,"North Indian, Mughlai, Chinese",800,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.3,Orange,Average,25
9698,Chopstick,1,Faridabad,"Booth 15, Sector 11, Faridabad",Sector 11,"Sector 11, Faridabad",77.3185858,28.371835,Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,22
8326,Hot & Tasty Chinese Food,1,Faridabad,"18, DLF Market, Sector 11, Faridabad",Sector 11,"Sector 11, Faridabad",77.3184832,28.3719511,"North Indian, Chinese",450,Indian Rupees(Rs.),No,No,No,No,1,2.6,Orange,Average,26
18270379,Sanjha Chulha,1,Faridabad,"Plot 1-A, Sector 11-D, Sector 11, Faridabad",Sector 11,"Sector 11, Faridabad",77.32157,28.3692881,"North Indian, Mughlai",700,Indian Rupees(Rs.),No,Yes,No,No,2,2.9,Orange,Average,16
304006,Frontier,1,Faridabad,"Ground Floor, Parsvnath CIty Mall, Sector 12, Faridabad",Sector 12,"Sector 12, Faridabad",77.31429167,28.38339444,Bakery,200,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,7
308957,Oxy Lounge,1,Faridabad,"Town Park, Opposite District Court, Sector 12, Faridabad",Sector 12,"Sector 12, Faridabad",77.3244365,28.384502,"North Indian, Chinese, Italian",1500,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.1,Orange,Average,28
18427216,City Dhaba,1,Faridabad,"11-12 Dividing Road, Sector 12, Faridabad",Sector 12,"Sector 12, Faridabad",77.3144456,28.3811924,"North Indian, Chinese",550,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
18433315,Garam Masala,1,Faridabad,"Plot 6, Bata Chowk, BIryaniwali Gali, Sector 12, Faridabad",Sector 12,"Sector 12, Faridabad",0,0,"North Indian, Chinese",400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
8266,Mittal Fast Food,1,Faridabad,"10, Town Park, Sector 12, Faridabad",Sector 12,"Sector 12, Faridabad",77.32425,28.38471389,Fast Food,100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18383469,Al Bake,1,Faridabad,"SCF 58, Ground Floor, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3229299,28.395009,"North Indian, Chinese",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average,31
1367,Anupam Sweet,1,Faridabad,"SCF 74, Sector 15 Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3222568,28.3949008,"North Indian, South Indian, Chinese, Fast Food, Mithai",400,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,70
9650,Cafe Coffee Day,1,Faridabad,"SCF 42, Shopping Centre, Main Huda Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3236112,28.3952671,Cafe,450,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,67
308335,Chicago Pizza,1,Faridabad,"Booth Number 135, Main Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3217184,28.3950296,Pizza,600,Indian Rupees(Rs.),No,No,No,No,2,2.7,Orange,Average,35
18391065,Crispy Crust,1,Faridabad,"Shop 19, HUDA Market, Opposite Mother Dairy, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3241683,28.3950992,"North Indian, Chinese, Fast Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,22
301193,Frontier,1,Faridabad,"SCO 46, Main Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3235114,28.3951274,Bakery,200,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,17
18107832,Gulab,1,Faridabad,"Shop 33, Main Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3239437,28.3952906,"North Indian, South Indian, Fast Food, Street Food, Mithai",600,Indian Rupees(Rs.),No,Yes,No,No,2,2.6,Orange,Average,39
18089254,Hunger Cure Express,1,Faridabad,"HUDA Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3217312,28.3946937,"Fast Food, Beverages",500,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,35
312981,Maitre Patissier,1,Faridabad,"697, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",0,0,Bakery,500,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,35
18082235,Momo-Cha,1,Faridabad,"87, Near City Chemist, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3224363,28.3951869,"Chinese, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,32
18138421,Nirula's,1,Faridabad,"135, Lower Ground Floor, HUDA Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.292179,28.452631,"Fast Food, Desserts, Ice Cream, Beverages",950,Indian Rupees(Rs.),No,No,No,No,2,2.6,Orange,Average,14
18421965,The Grub House,1,Faridabad,"SCF 55, Main Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.323244,28.3950834,"Cafe, North Indian, Chinese, Continental",600,Indian Rupees(Rs.),No,No,No,No,2,2.7,Orange,Average,17
303267,Twenty Four Seven,1,Faridabad,"A-45/49, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3234608,28.3950913,"Fast Food, North Indian",300,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,35
7471,Cafe Parmesan,1,Faridabad,"42, 1st Floor, HUDA Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3236479,28.3950766,Italian,1000,Indian Rupees(Rs.),No,No,No,No,3,4.5,Dark Green,Excellent,799
18219542,Briosca,1,Faridabad,"Shop 45, Main Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3234235,28.3952798,"Bakery, Fast Food",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.6,Yellow,Good,62
18355112,Burger Point,1,Faridabad,"Shop 105, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3220773,28.3949736,"Burger, Fast Food",300,Indian Rupees(Rs.),No,Yes,No,No,1,3.5,Yellow,Good,24
18270895,Cafe Grub Up,1,Faridabad,"SCF 43, 2nd Floor, Main Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3235233,28.395196,"Cafe, American, Mexican, Italian, Thai",900,Indian Rupees(Rs.),Yes,No,No,No,2,3.8,Yellow,Good,134
18313839,Cakes At Bhawanas,1,Faridabad,"418, 1st Floor, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.317231,28.393261,Bakery,400,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,26
5005,Chaudhary Bhojnalaya,1,Faridabad,"HUDA Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3240517,28.3953389,North Indian,400,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,93
1820,Chickenette,1,Faridabad,"11 & 12, Main Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3244107,28.3951035,"Raw Meats, North Indian, Chinese, Fast Food",650,Indian Rupees(Rs.),No,No,No,No,2,3.7,Yellow,Good,280
3863,Giani,1,Faridabad,"125, Near Gurudwara, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3216428,28.3951385,"Ice Cream, Desserts",400,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,70
9814,Green Chick Chop,1,Faridabad,"135, Main Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3244107,28.3951932,"Raw Meats, North Indian, Fast Food",350,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,31
18474912,Hash Stix,1,Faridabad,"Shop 160, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.32343964,28.39483205,Fast Food,250,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,25
18161568,Juice On Go,1,Faridabad,"SCF 46-50, 1st Floor, Fitstop Gym, Main Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.32328642,28.39527358,"Juices, Beverages",150,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,18
18416829,Keventers,1,Faridabad,"Booth 125-P, Ground Floor, Huda Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3218081,28.3947688,Beverages,400,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,27
18400756,MD's Kebabs & Curries,1,Faridabad,"Shop 18, Opposite Mother Dairy, Sector 15 Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3244107,28.395283,"North Indian, Mughlai, Chinese",750,Indian Rupees(Rs.),No,Yes,No,No,2,3.8,Yellow,Good,27
301177,Perfect Bake,1,Faridabad,"DSS-48, Huda Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.29659833,28.43002333,"Bakery, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,39
6161,Perfect Bake,1,Faridabad,"SCF 40, Main Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3231543,28.3952545,"Bakery, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,126
2565,Sethi's Delicacy,1,Faridabad,"9 & 10, Main Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3244651,28.3950376,"Fast Food, Bakery",150,Indian Rupees(Rs.),No,No,No,No,1,3.8,Yellow,Good,75
16611114,Whitebull Hotel,14,Armidale,"117 Marsh St, Armidale, NSW",Armidale,"Armidale, Armidale",151.6688792,-30.5147169,"Bar Food, Steak",20,Dollar($),No,No,No,No,2,3.5,Yellow,Good,25
6600681,Chez Michou,30,BrasÌ_lia,"SCLN, 208, Bloco A, Loja 30, Asa Norte, BrasÌ_lia",Asa Norte,"Asa Norte, BrasÌ_lia",-47.88178889,-15.76414167,"Fast Food, French",55,Brazilian Real(R$),No,No,No,No,2,3,Orange,Average,6
6601005,CafÌ© Daniel Briand,30,BrasÌ_lia,"SCLN 104, Bloco A, Loja 26, Asa Norte, BrasÌ_lia",Asa Norte,"Asa Norte, BrasÌ_lia",-47.88266667,-15.7775,Cafe,30,Brazilian Real(R$),No,No,No,No,1,3.8,Yellow,Good,9
16659169,Tokyo Sushi,37,Chatham-Kent,"150 Richmond St, Chatham-Kent, ON N7M2V2",Chatham-Kent,"Chatham-Kent, Chatham-Kent",-82.188438,42.397683,"Japanese, Sushi",25,Dollar($),No,No,No,No,2,3.7,Yellow,Good,176
18400530,Noah's Barn Coffeenery,94,Bandung,"Jl. Dayang Sumbi No. 2, Dago, Bandung",Dago,"Dago, Bandung",107.6127895,-6.887057501,"Cafe, Coffee and Tea, Western",150000,Indonesian Rupiah(IDR),No,No,No,No,3,4.2,Green,Very Good,22
18251260,Kiss Kiss,148,Auckland,"1 Rocklands Avenue, Balmoral, Auckland",Balmoral,"Balmoral, Auckland",174.74808,-36.888662,Thai,40,NewZealand($),No,No,No,No,2,4.3,Green,Very Good,133
6317637,Le Petit Souffle,162,Makati City,"Third Floor, Century City Mall, Kalayaan Avenue, Poblacion, Makati City","Century City Mall, Poblacion, Makati City","Century City Mall, Poblacion, Makati City, Makati City",121.027535,14.565443,"French, Japanese, Desserts",1100,Botswana Pula(P),Yes,No,No,No,3,4.8,Dark Green,Excellent,314
18426586,7st by Mumbai Spices,166,Doha,"Barwa Commercial Avenue, Near Thursday & Friday Market Building, Near F Ring Road, Main Industrial Area Road, Ain Khalid, Doha",Ain Khalid,"Ain Khalid, Doha",51.506825,25.224394,"Indian, Street Food",150,Qatari Rial(QR),No,No,No,No,4,3.4,Orange,Average,74
18483372,Sky On 57,184,Singapore,"10 Bayfront Avenue, 57 Marina Bay Sands 018956","Bayfront Avenue, Downtown Core","Bayfront Avenue, Downtown Core, Singapore",103.8600048,1.2826608,"Chinese, Continental, Singaporean",300,Dollar($),No,No,No,No,4,3.4,Orange,Average,34
18395463,The Butcher's Wife,189,Cape Town,"15 Belgravia Road, Athlone, Cape Town",Athlone,"Athlone, Cape Town",18.51440571,-33.96466043,"Pizza, Grill",294,Rand(R),No,No,No,No,3,3.7,Yellow,Good,22
18337845,Coco Safar,189,Cape Town,"Ground Floor, Cavendish Square, Claremont, Cape Town","Cavendish Square, Claremont","Cavendish Square, Claremont, Cape Town",18.46489381,-33.97975702,"Cafe, Patisserie",300,Rand(R),No,No,No,No,4,4.1,Green,Very Good,88
5800557,Chinese Dragon Cafe,191,Colombo,"11, Milagiriya Avenue, Bambalapitiya, Colombo 04","Bambalapitiya, Colombo 04","Bambalapitiya, Colombo 04, Colombo",79.85667843,6.88634086,Chinese,2000,Sri Lankan Rupee(LKR),No,No,No,No,3,3.4,Orange,Average,118
6001980,Timboo Cafe,208,Ankara,"Armada AVM, Kat -1, EskiÅÙehir Yolu, No 6, Yenimahalle, Ankara","Armada AVM, SÌ_€ÙÌ_tÌ_zÌ_, Yenimahalle","Armada AVM, SÌ_€ÙÌ_tÌ_zÌ_, Yenimahalle, Ankara",32.80924722,39.91320556,Cafe,70,Turkish Lira(TL),No,No,No,No,3,4.2,Green,Very Good,134
18212135,Denny's,214,Abu Dhabi,"Abu Dhabi Mall, Tourist Club Area (Al Zahiyah), Abu Dhabi","Abu Dhabi Mall, Tourist Club Area  (Al Zahiyah)","Abu Dhabi Mall, Tourist Club Area  (Al Zahiyah), Abu Dhabi",54.38279729,24.49550307,American,190,Emirati Diram(AED),No,No,No,No,4,4.6,Dark Green,Excellent,207
5704255,Famous Dave's Barbecue,214,Abu Dhabi,"Near The One, Level 3, Abu Dhabi Mall, Tourist Club Area (Al Zahiyah), Abu Dhabi","Abu Dhabi Mall, Tourist Club Area  (Al Zahiyah)","Abu Dhabi Mall, Tourist Club Area  (Al Zahiyah), Abu Dhabi",54.38294616,24.49569253,American,260,Emirati Diram(AED),No,Yes,No,No,4,4.6,Dark Green,Excellent,376
6900714,Pepe's Piri Piri,215,Birmingham,"254-256 Alum Rock Road, Alum Rock, Birmingham B8 3DD",Alum Rock,"Alum Rock, Birmingham",-1.846811,52.488557,Fast Food,10,Pounds(å£),No,No,No,No,1,2.8,Orange,Average,26
6900883,Ju Ju's Cafe,215,Birmingham,"1 Canal Square, Brindleyplace, Birmingham B16 8EH",Brindleyplace,"Brindleyplace, Birmingham",-1.918049,52.477569,"Cafe, British",15,Pounds(å£),No,No,No,No,1,3.7,Yellow,Good,13
6900374,Bank,215,Birmingham,"4 Brindleyplace, Brindleyplace, Birmingham B1 2JB","Brindleyplace, Broad Street","Brindleyplace, Broad Street, Birmingham",-1.914805,52.477693,"British, Steak",60,Pounds(å£),Yes,No,No,No,3,4,Green,Very Good,133
17284404,Austin's BBQ and Oyster Bar,216,Albany,"2820 Meredyth Dr, Albany, GA 31707",Albany,"Albany, Albany",-84.221535,31.610387,"BBQ, Burger, Seafood",25,Dollar($),No,No,No,No,2,3.3,Orange,Average,35
17284203,BJ's Country Buffet,216,Albany,"2401 Dawson Rd, Albany, GA 31707",Albany,"Albany, Albany",-84.207095,31.608743,"American, BBQ",10,Dollar($),No,No,No,No,1,3.3,Orange,Average,25
17284105,Cookie Shoppe,216,Albany,"115 N Jackson St, Albany, GA 31701",Albany,"Albany, Albany",-84.154,31.5772,,0,Dollar($),No,No,No,No,1,3.4,Orange,Average,34
17284302,El Vaquero Mexican Restaurant,216,Albany,"2700 Dawson Rd, Albany, GA 31707",Albany,"Albany, Albany",-84.2194,31.6158,Mexican,0,Dollar($),No,No,No,No,1,3.4,Orange,Average,45
17284397,Elements Coffee Co - Northwest,216,Albany,"2726 Ledo Rd Ste 10, Albany, GA 31707",Albany,"Albany, Albany",-84.206944,31.622412,"Coffee and Tea, Sandwich",10,Dollar($),No,No,No,No,1,3.4,Orange,Average,26
17284211,Pearly's Famous Country Cookng,216,Albany,"814 N Slappey Blvd, Albany, GA 31701",Albany,"Albany, Albany",-84.1759,31.5882,,0,Dollar($),No,No,No,No,1,3.4,Orange,Average,36
17284094,Chick-fil-A,216,Albany,"2703 Dawson Rd, Albany, GA 31707",Albany,"Albany, Albany",-84.2193,31.616,Fast Food,10,Dollar($),No,No,No,No,1,3.5,Yellow,Good,67
17284409,Guang Zhou Chinese Restaurant,216,Albany,"1214 N Westover Blvd, Albany, GA 31707",Albany,"Albany, Albany",-84.2091458,31.6155186,"Asian, Chinese, Vegetarian",10,Dollar($),No,No,No,No,1,3.9,Yellow,Good,141
17284139,Harvest Moon,216,Albany,"2347 Dawson Road, Albany, GA 31707",Albany,"Albany, Albany",-84.205718,31.604905,"Pizza, Bar Food, Sandwich",25,Dollar($),No,No,No,No,2,3.7,Yellow,Good,147
17284403,Henry Campbell's Steakhouse,216,Albany,"629 N. Westover Blvd, Albany, GA 31707",Albany,"Albany, Albany",-84.223278,31.612121,"Steak, Tapas, Bar Food",70,Dollar($),No,No,No,No,4,3.5,Yellow,Good,51
17284145,Hong Kong Cafe,216,Albany,"2700 Dawson Rd, Albany, GA 31707",Albany,"Albany, Albany",-84.2191,31.6156,"Chinese, Seafood, Vegetarian",25,Dollar($),No,No,No,No,2,3.6,Yellow,Good,88
17284150,House of China Restaurant II,216,Albany,"2526 Dawson Rd Ste A, Albany, GA 31707",Albany,"Albany, Albany",-84.212,31.6104,Chinese,10,Dollar($),No,No,No,No,1,3.8,Yellow,Good,153
17284158,Jimmie's Hot Dogs,216,Albany,"204 S Jackson St, Albany, GA 31701",Albany,"Albany, Albany",-84.1534,31.5751,,10,Dollar($),No,No,No,No,1,3.9,Yellow,Good,160
17284175,Locos Grill & Pub,216,Albany,"547 N Westover Blvd, Albany, GA 31707",Albany,"Albany, Albany",-84.2228,31.6077,"American, Burger, Sandwich",25,Dollar($),No,No,No,No,2,3.5,Yellow,Good,57
17284179,Longhorn Steakhouse,216,Albany,"2733 Dawson Rd, Albany, GA 31707",Albany,"Albany, Albany",-84.2229,31.6185,"American, Steak",25,Dollar($),No,No,No,No,2,3.5,Yellow,Good,58
17284197,Mikata Japanese Steakhouse,216,Albany,"2610 Dawson Rd, Albany, GA 31707",Albany,"Albany, Albany",-84.2164,31.6137,"Japanese, Steak, Sushi",40,Dollar($),No,No,No,No,3,3.6,Yellow,Good,115
